geo_coordinates
"[-37.77713699960578, 144.9409520003034]"
"[-37.778529999968534, 144.94078599998926]"
"[-37.77764199984673, 144.94119400011857]"
"[-37.77587600036237, 144.94164299984322]"
"[-37.77708299993035, 144.93962900055772]"
"[-37.778045000102345, 144.94085699971552]"
"[-37.77755699975753, 144.94201200014527]"
"[-37.7788179997136, 144.94022899958236]"
"[-37.77807200038588, 144.93886599975576]"
"[-37.77802199990341, 144.9388050002179]"
"[-37.77780999955269, 144.9385710005971]"
"[-37.7777200003024, 144.93850800061256]"
"[-37.77557400020119, 144.9389799996363]"
"[-37.77551599985924, 144.93889699972635]"
"[-37.77598500032098, 144.93972799966235]"
"[-37.784353999959094, 144.9546380006231]"
"[-37.78535199955663, 144.95340199985714]"
"[-37.786785000356446, 144.95155299985902]"
"[-37.786715999749966, 144.95163599979094]"
"[-37.78279600006082, 144.95362100012025]"
"[-37.78490099972382, 144.95396100030004]"
"[-37.786663000140976, 144.951707999657]"
"[-37.78549500023512, 144.95321800001597]"
"[-37.77902599959339, 144.94108600027343]"
"[-37.77911799959593, 144.9410549998781]"
"[-37.77918599977435, 144.94104000016347]"
"[-37.78407399980294, 144.95503500026547]"
"[-37.783191000309856, 144.95412599961267]"
"[-37.77903100016935, 144.9411110004814]"
"[-37.786970999777864, 144.9513070001164]"
"[-37.77773899984946, 144.9387459997269]"
"[-37.785618999661175, 144.9530460003318]"
"[-37.78655000027668, 144.95184800002653]"
"[-37.78133199997945, 144.9512479997617]"
"[-37.7813529996328, 144.9507010004352]"
"[-37.78163100008834, 144.95086900010412]"
"[-37.78133600022874, 144.95130400049698]"
"[-37.82076699986047, 144.9621910005551]"
"[-37.78133399951198, 144.95124400002797]"
"[-37.78256200002678, 144.95333300025698]"
"[-37.82014300013875, 144.96290300029125]"
"[-37.782666999571155, 144.95347699943758]"
"[-37.78266499960789, 144.95347599976233]"
"[-37.78222600012473, 144.9528869996963]"
"[-37.78165899964511, 144.9506210006101]"
"[-37.78185099961104, 144.9516750000079]"
"[-37.78184500029146, 144.95161400017312]"
"[-37.78202000031393, 144.95247699950883]"
"[-37.78198499995627, 144.9523689996423]"
"[-37.78177300017619, 144.9502870005793]"
"[-37.78183400036103, 144.95122400039983]"
"[-37.78193299979648, 144.95058699996335]"
"[-37.78208499991852, 144.95011100062996]"
"[-37.7821290003195, 144.95000700036752]"
"[-37.78181099957397, 144.95009900047947]"
"[-37.81382599965831, 144.94116700011102]"
"[-37.78137100006439, 144.95051700011138]"
"[-37.820505999613964, 144.9624839997958]"
"[-37.81979199969218, 144.96332000022485]"
"[-37.781627000189026, 144.95118299976377]"
"[-37.781624999692156, 144.9511569999536]"
"[-37.78161599963432, 144.95104499956167]"
"[-37.781612000375844, 144.95099299991125]"
"[-37.781705999846515, 144.94977200001713]"
"[-37.781665000265875, 144.94978300000201]"
"[-37.781581999745484, 144.94981399988083]"
"[-37.78155599974308, 144.94985800030952]"
"[-37.7815389995549, 144.94989800052238]"
"[-37.78153300014423, 144.94991299972676]"
"[-37.78146600038673, 144.95010799996888]"
"[-37.781390999672766, 144.9504030000561]"
"[-37.78135699975987, 144.9506579998135]"
"[-37.78238300008856, 144.9494319996431]"
"[-37.83839200001425, 144.98020899975322]"
"[-37.83840899978854, 144.98018300060787]"
"[-37.82129799989155, 144.95720699950908]"
"[-37.82139200012769, 144.95692600014218]"
"[-37.82241200007584, 144.93884299966015]"
"[-37.821181999968765, 144.9575580004517]"
"[-37.81384100016896, 144.9803160005429]"
"[-37.81118300008224, 144.97872200033737]"
"[-37.8136039997269, 144.9803919995324]"
"[-37.81098900007883, 144.9808059997038]"
"[-37.81084300007867, 144.98084000020862]"
"[-37.81190699978208, 144.98062100032163]"
"[-37.8123729998179, 144.98054500033592]"
"[-37.811636999907826, 144.98067100022385]"
"[-37.811671999764584, 144.98281900043654]"
"[-37.811665000059506, 144.9827909999096]"
"[-37.81160200027846, 144.9824220001526]"
"[-37.811587999877865, 144.98230100023312]"
"[-37.81306100000764, 144.98045000005536]"
"[-37.8114169997721, 144.98041499973687]"
"[-37.811401999870505, 144.98026900034355]"
"[-37.81117600034066, 144.97853100061988]"
"[-37.81224599987627, 144.97923699988814]"
"[-37.81124300002569, 144.9791450000909]"
"[-37.8112369995836, 144.9790899996688]"
"[-37.81123299989591, 144.97906100005963]"
"[-37.838332999712826, 144.9784130000082]"
"[-37.838627000217485, 144.97862200053214]"
"[-37.83774899950189, 144.97795699972573]"
"[-37.81060900012676, 144.98088100055406]"
"[-37.837582999711934, 144.97782799969508]"
"[-37.837455999863955, 144.97773000049034]"
"[-37.81150799994575, 144.98136100003342]"
"[-37.8115029995876, 144.98133100058033]"
"[-37.811502000083976, 144.98132699987332]"
"[-37.81139000026999, 144.98016700036166]"
"[-37.81137699955052, 144.9799589999495]"
"[-37.81944999983126, 144.9494170003338]"
"[-37.81948399987555, 144.9492719999945]"
"[-37.81130000011315, 144.97843899981095]"
"[-37.81136099989489, 144.9784769995251]"
"[-37.81161500021291, 144.9786700006254]"
"[-37.811221000283375, 144.97896200044576]"
"[-37.811187000063384, 144.97879800015735]"
"[-37.811182999729205, 144.9787769996308]"
"[-37.81375400004431, 144.98033399987236]"
"[-37.81374899949544, 144.9803369998631]"
"[-37.81484400000486, 144.98014800015193]"
"[-37.81519099989633, 144.98010300000524]"
"[-37.81108100008932, 144.9807890002966]"
"[-37.814304999698656, 144.9802269996802]"
"[-37.81466099964234, 144.98017900034762]"
"[-37.812979999758866, 144.9804629998401]"
"[-37.81288099959918, 144.980483999721]"
"[-37.814948000167654, 144.98251300037936]"
"[-37.81487900001395, 144.98195699971396]"
"[-37.81489299983066, 144.98207100059693]"
"[-37.8155629999273, 144.98214000062785]"
"[-37.81544600014511, 144.9820350002854]"
"[-37.814948000167654, 144.98251300037936]"
"[-37.814948000167654, 144.98251300037936]"
"[-37.814946999859075, 144.98251300034937]"
"[-37.814198999969456, 144.9809210003773]"
"[-37.81283100014922, 144.97976099994045]"
"[-37.81309999958, 144.9799870000749]"
"[-37.81321700015784, 144.9800609999977]"
"[-37.81345099969827, 144.9801329995]"
"[-37.81432399957101, 144.97921200008847]"
"[-37.813632999832286, 144.98010300059758]"
"[-37.813635999855094, 144.98010300061694]"
"[-37.813646999618975, 144.98010299956067]"
"[-37.813629999694285, 144.9804250000235]"
"[-37.81362499989103, 144.98042299957152]"
"[-37.814707000325136, 144.97942400033952]"
"[-37.81471099997248, 144.97945399982976]"
"[-37.81406699975343, 144.9808100001065]"
"[-37.81402200027915, 144.9807740000823]"
"[-37.813621999867856, 144.98042299953917]"
"[-37.815069999688724, 144.98166699991927]"
"[-37.81505099981049, 144.98164900007419]"
"[-37.815031999988115, 144.98163400031356]"
"[-37.81472299972502, 144.97857200052866]"
"[-37.81452800023569, 144.9788840000193]"
"[-37.81510699953063, 144.97803500011486]"
"[-37.81430599988063, 144.9781569994745]"
"[-37.81430699968283, 144.97816499996108]"
"[-37.81436399998272, 144.97850800055767]"
"[-37.81455200029719, 144.97883900006158]"
"[-37.81464800001693, 144.98129200014762]"
"[-37.81376200020066, 144.98053399971423]"
"[-37.8128709998293, 144.98134300061807]"
"[-37.814686000275266, 144.9800150001345]"
"[-37.81468600034428, 144.98018600027132]"
"[-37.81473900046605, 144.9806480003569]"
"[-37.814764000352255, 144.98089999939583]"
"[-37.81390399989044, 144.97984300049592]"
"[-37.81442300021472, 144.97869200011476]"
"[-37.8144309999013, 144.97871099996607]"
"[-37.81450200015706, 144.97885800057813]"
"[-37.813677999591384, 144.9804710005058]"
"[-37.813677000142356, 144.9804699997147]"
"[-37.813655999566166, 144.9804550005195]"
"[-37.813624999996854, 144.98115499979193]"
"[-37.81329199978844, 144.97811899973053]"
"[-37.813494000171985, 144.9797740000321]"
"[-37.814487000037815, 144.94487300050562]"
"[-37.81454700023488, 144.94489500062454]"
"[-37.813734999814876, 144.98218600063143]"
"[-37.820167999864374, 144.94544900027114]"
"[-37.81745099977068, 144.9461429997165]"
"[-37.81351700032877, 144.98008000045044]"
"[-37.813793000059036, 144.9826660001593]"
"[-37.820703999821376, 144.945571999924]"
"[-37.82009899978572, 144.94498400035351]"
"[-37.820094000136926, 144.9450249998885]"
"[-37.82008900022454, 144.9450379996038]"
"[-37.8203289999846, 144.94548000045953]"
"[-37.81723400004238, 144.9460449999101]"
"[-37.813302999779616, 144.9440840001971]"
"[-37.813445000384405, 144.9442390003375]"
"[-37.81346999956898, 144.94426500012204]"
"[-37.81798199974741, 144.9462920004679]"
"[-37.81511499981099, 144.9451160001316]"
"[-37.81376200034601, 144.98241600050258]"
"[-37.82053799969437, 144.9448159999538]"
"[-37.81813499998238, 144.94635400014695]"
"[-37.81814600033942, 144.94635600021087]"
"[-37.81815700010947, 144.94635899997533]"
"[-37.82009099994911, 144.945068000183]"
"[-37.820495000088464, 144.94472899969026]"
"[-37.813793000059036, 144.9826660001593]"
"[-37.82017200030316, 144.94479999980516]"
"[-37.81354100020441, 144.94432099951257]"
"[-37.82040500012155, 144.9453720005268]"
"[-37.817751999887065, 144.94624200027715]"
"[-37.81791999965272, 144.9462770003949]"
"[-37.812665999514586, 144.98165099982484]"
"[-37.80109000004725, 144.9702759997199]"
"[-37.80201900010428, 144.97272500044198]"
"[-37.801333999890076, 144.972335999706]"
"[-37.80165799985642, 144.97351499953118]"
"[-37.80181699971927, 144.9701969999795]"
"[-37.802789999827866, 144.9725980001097]"
"[-37.80115600032854, 144.9702659995958]"
"[-37.80207000022231, 144.97275100047054]"
"[-37.80109000004725, 144.9702759997199]"
"[-37.8067820001159, 144.97108799983013]"
"[-37.80232999975256, 144.97289300010624]"
"[-37.80259899953288, 144.97231400055364]"
"[-37.80109000004725, 144.9702759997199]"
"[-37.801963999513184, 144.97136399972482]"
"[-37.802658000075155, 144.97239300049506]"
"[-37.82184000034689, 144.9369280002309]"
"[-37.83842499970345, 144.9804360001939]"
"[-37.82126299965396, 144.95732800001184]"
"[-37.821502999882505, 144.95633099981848]"
"[-37.8211730001428, 144.9575749996525]"
"[-37.83781199990745, 144.97966500013118]"
"[-37.83776299981604, 144.9796750003662]"
"[-37.81950599985611, 144.94916700056032]"
"[-37.811478999967434, 144.97857200063254]"
"[-37.811506999785124, 144.9785970004783]"
"[-37.81136299974082, 144.97990400043113]"
"[-37.812456999566805, 144.98054500033126]"
"[-37.81101199976301, 144.98079799997308]"
"[-37.81176399978503, 144.9806519995245]"
"[-37.8124129995167, 144.98054499974418]"
"[-37.812186000034025, 144.98058399957765]"
"[-37.81211099965526, 144.9805910003276]"
"[-37.81045299968677, 144.9807359998278]"
"[-37.819514999914944, 144.94915800063725]"
"[-37.81181500000203, 144.97884699964223]"
"[-37.811314999956736, 144.98074699973705]"
"[-37.81139300034808, 144.98019800040782]"
"[-37.81151400020526, 144.9814150001288]"
"[-37.81540000046898, 144.98008300018157]"
"[-37.81125399948007, 144.98075899955418]"
"[-37.81120000035516, 144.9807740004899]"
"[-37.814681999799085, 144.98017900049138]"
"[-37.812963000097234, 144.98046899961312]"
"[-37.81494500014269, 144.98251300026482]"
"[-37.81283700029832, 144.97976399993874]"
"[-37.81490799982715, 144.98218500041804]"
"[-37.813303000056436, 144.98010300063078]"
"[-37.81373599954416, 144.98003299997814]"
"[-37.81362299983199, 144.98008699967158]"
"[-37.81363499954724, 144.98010300061867]"
"[-37.814976999783994, 144.97823100056848]"
"[-37.81502399964052, 144.97815299997825]"
"[-37.81450799977809, 144.97891200036833]"
"[-37.81485899990715, 144.98178299957888]"
"[-37.81397799959189, 144.9797490000558]"
"[-37.81482300036623, 144.9814449995308]"
"[-37.81442799954075, 144.9787030006348]"
"[-37.81470599968477, 144.9797109999294]"
"[-37.81435799978, 144.98104899993956]"
"[-37.81432699955653, 144.9810240004702]"
"[-37.8136909995589, 144.981827000549]"
"[-37.81961899998982, 144.9453030003457]"
"[-37.81750399987817, 144.94615800028112]"
"[-37.817615000219135, 144.9461950003386]"
"[-37.819524000224625, 144.94527300027215]"
"[-37.81354299966498, 144.9803540005775]"
"[-37.82071299957149, 144.94558500004015]"
"[-37.81488499988134, 144.94505100031586]"
"[-37.81510700001374, 144.9451130003906]"
"[-37.820160000168094, 144.94482399969093]"
"[-37.81571200035314, 144.94535299965605]"
"[-37.81577799973686, 144.9453810001757]"
"[-37.81366299969586, 144.9444189998127]"
"[-37.813758999973835, 144.94449999981518]"
"[-37.813865000214626, 144.94457199979698]"
"[-37.812697999569735, 144.98160800022012]"
"[-37.81336399977503, 144.97871299985124]"
"[-37.82047600031381, 144.94523899961413]"
"[-37.81200299957136, 144.98266600042928]"
"[-37.811980000024434, 144.98270200002494]"
"[-37.81195000009852, 144.9827360000943]"
"[-37.7982319997877, 144.92599499965448]"
"[-37.79895999997711, 144.92581399979312]"
"[-37.798691999784914, 144.9259489998375]"
"[-37.79764300028693, 144.92550499937923]"
"[-37.797677999489046, 144.92524699963025]"
"[-37.79902599981867, 144.92456099968285]"
"[-37.79709300013974, 144.92452700060068]"
"[-37.797136999727215, 144.92442799969274]"
"[-37.797852000093606, 144.92539700032253]"
"[-37.7978520000172, 144.9253749997581]"
"[-37.79806199978235, 144.9262679995666]"
"[-37.79807600006775, 144.92474100004804]"
"[-37.798102000004654, 144.92469999956705]"
"[-37.797856999931525, 144.92512999963523]"
"[-37.79906699969717, 144.9247970002556]"
"[-37.79908299966526, 144.9249100005645]"
"[-37.79817599986086, 144.92457600033694]"
"[-37.797743999688265, 144.9254219998546]"
"[-37.798247000032575, 144.9239849996712]"
"[-37.79739300030202, 144.92241299999404]"
"[-37.79754400026047, 144.92205599970336]"
"[-37.79740400019667, 144.9229199996281]"
"[-37.797996999687676, 144.92570400013454]"
"[-37.79737500030771, 144.92261100041233]"
"[-37.797826999793195, 144.92528600028635]"
"[-37.798938000388844, 144.92407100057744]"
"[-37.7984190002007, 144.9259799997526]"
"[-37.798289999598715, 144.92599199973523]"
"[-37.798962999531305, 144.9244690003983]"
"[-37.79896899953943, 144.92446900052795]"
"[-37.79896899953943, 144.92446900052795]"
"[-37.79896899953943, 144.92446900052795]"
"[-37.79892499993595, 144.92444599963972]"
"[-37.79896899953943, 144.92446900052795]"
"[-37.79919100029468, 144.9256619999181]"
"[-37.79756400000907, 144.92361500037393]"
"[-37.81445200034111, 144.9431810000904]"
"[-37.81557699971861, 144.940204999556]"
"[-37.81558699996954, 144.94018299968414]"
"[-37.79751700029033, 144.92373899983144]"
"[-37.8114560000189, 144.9356360001064]"
"[-37.815926000307336, 144.9390529999915]"
"[-37.79742699965761, 144.9238869996664]"
"[-37.79755499979779, 144.92362699991887]"
"[-37.79754300006822, 144.923624000436]"
"[-37.81565700023004, 144.9399770005349]"
"[-37.81499000017044, 144.941676000206]"
"[-37.79709299975823, 144.92338600062794]"
"[-37.8024929994943, 144.9701079995644]"
"[-37.80109000004725, 144.9702759997199]"
"[-37.80109000004725, 144.9702759997199]"
"[-37.80109000004725, 144.9702759997199]"
"[-37.80109000004725, 144.9702759997199]"
"[-37.80109000004725, 144.9702759997199]"
"[-37.80297299988129, 144.9729730001713]"
"[-37.801118999537564, 144.97028800001368]"
"[-37.802248000188584, 144.97221000004689]"
"[-37.80706899957618, 144.9711930001202]"
"[-37.814494000311775, 144.9388470005567]"
"[-37.81368499991886, 144.94078999983705]"
"[-37.81247299958573, 144.9888309998181]"
"[-37.81247299958573, 144.9888309998181]"
"[-37.8139340001104, 144.93976799953379]"
"[-37.81247299958573, 144.9888309998181]"
"[-37.82008900022125, 144.94679000004606]"
"[-37.82011500000718, 144.94675599940533]"
"[-37.81294299989881, 144.94277999954897]"
"[-37.83770100033575, 144.98014800060255]"
"[-37.81935799997024, 144.94442000004355]"
"[-37.82199600027945, 144.9375969997244]"
"[-37.837804999855095, 144.98015700055086]"
"[-37.819996999580255, 144.94708799985514]"
"[-37.798811999794516, 144.9259339999309]"
"[-37.797846000011624, 144.92530399969021]"
"[-37.79760399986515, 144.92557000004533]"
"[-37.79901799984579, 144.92450300047298]"
"[-37.79804800039405, 144.92480000039868]"
"[-37.79784799957726, 144.92531099977737]"
"[-37.79812400034238, 144.9246640001603]"
"[-37.79799699969326, 144.92488899975933]"
"[-37.7978460001, 144.92530599963584]"
"[-37.798113000374386, 144.9258800003277]"
"[-37.7970219998986, 144.92470600003102]"
"[-37.79749100006603, 144.92214999995073]"
"[-37.797392999675544, 144.92241699988145]"
"[-37.79758599973108, 144.92198600026018]"
"[-37.79757100008527, 144.92201599950926]"
"[-37.798349999640784, 144.9242580003543]"
"[-37.7973110001731, 144.92496699979887]"
"[-37.79747900013117, 144.9251349995325]"
"[-37.797249000288915, 144.92492699971217]"
"[-37.798476999506455, 144.9242140005363]"
"[-37.81581299989215, 144.9393050002425]"
"[-37.81414099974616, 144.9440890005029]"
"[-37.797593999990575, 144.92359900004274]"
"[-37.815563999999725, 144.94024299991474]"
"[-37.81155699961618, 144.9684940000395]"
"[-37.7971609999202, 144.92436200028337]"
"[-37.79729500017182, 144.9240110003431]"
"[-37.79746599991693, 144.92384300047692]"
"[-37.797663999923124, 144.92358399990235]"
"[-37.811454999692934, 144.93554800030506]"
"[-37.79697299977007, 144.92338100039586]"
"[-37.81114699971176, 144.96990600035733]"
"[-37.81947699987936, 144.9434980004268]"
"[-37.819187000190226, 144.9434360004038]"
"[-37.819469999880454, 144.94334200052555]"
"[-37.81154099953598, 144.935922999827]"
"[-37.823162999823694, 144.9424180006176]"
"[-37.78343899992199, 144.96363800052075]"
"[-37.78274200023626, 144.9636759996531]"
"[-37.82325900016462, 144.94181699973038]"
"[-37.784851999914146, 144.9631979995297]"
"[-37.78487699950134, 144.961680000035]"
"[-37.81610700021116, 144.93857199953945]"
"[-37.816393000256646, 144.9374620002168]"
"[-37.8161229996689, 144.9385300006035]"
"[-37.78487800038986, 144.96174200016983]"
"[-37.78488700029881, 144.96188399997527]"
"[-37.8163729999628, 144.93797000049807]"
"[-37.81641500006453, 144.93787800022614]"
"[-37.78240000000165, 144.96340400046284]"
"[-37.78286999998288, 144.96369599965382]"
"[-37.82292199957522, 144.94151599993728]"
